expansion,type,id,name,url,source,meta
classic,spell,4407,2H Sword Mastery,https://www.wowhead.com/classic/spell=4407,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4408,2H Sword Mastery,https://www.wowhead.com/classic/spell=4408,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4409,2H Sword Mastery,https://www.wowhead.com/classic/spell=4409,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4414,2H Axe Finesse,https://www.wowhead.com/classic/spell=4414,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4415,2H Axe Finesse,https://www.wowhead.com/classic/spell=4415,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4416,2H Axe Finesse,https://www.wowhead.com/classic/spell=4416,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4417,2H Axe Finesse,https://www.wowhead.com/classic/spell=4417,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4418,2H Sword Power,https://www.wowhead.com/classic/spell=4418,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4419,2H Sword Power,https://www.wowhead.com/classic/spell=4419,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4420,2H Sword Power,https://www.wowhead.com/classic/spell=4420,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4421,2H Sword Power,https://www.wowhead.com/classic/spell=4421,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4422,2H Sword Power,https://www.wowhead.com/classic/spell=4422,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4423,2H Sword Power,https://www.wowhead.com/classic/spell=4423,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4424,2H Axe Finesse,https://www.wowhead.com/classic/spell=4424,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4426,2H Mace Finesse,https://www.wowhead.com/classic/spell=4426,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4427,2H Mace Finesse,https://www.wowhead.com/classic/spell=4427,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4428,2H Mace Finesse,https://www.wowhead.com/classic/spell=4428,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4429,2H Mace Finesse,https://www.wowhead.com/classic/spell=4429,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4430,2H Mace Finesse,https://www.wowhead.com/classic/spell=4430,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4431,2H Mace Finesse,https://www.wowhead.com/classic/spell=4431,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4440,2H Axe Specialization,https://www.wowhead.com/classic/spell=4440,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4441,2H Axe Specialization,https://www.wowhead.com/classic/spell=4441,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4442,2H Axe Specialization,https://www.wowhead.com/classic/spell=4442,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4443,2H Axe Specialization,https://www.wowhead.com/classic/spell=4443,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4444,2H Axe Specialization,https://www.wowhead.com/classic/spell=4444,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4445,2H Axe Specialization,https://www.wowhead.com/classic/spell=4445,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4446,2H Axe Specialization,https://www.wowhead.com/classic/spell=4446,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4447,2H Axe Specialization,https://www.wowhead.com/classic/spell=4447,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4448,2H Axe Specialization,https://www.wowhead.com/classic/spell=4448,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4449,2H Axe Specialization,https://www.wowhead.com/classic/spell=4449,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4450,2H Axe Specialization,https://www.wowhead.com/classic/spell=4450,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4451,2H Axe Specialization,https://www.wowhead.com/classic/spell=4451,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4452,2H Axe Specialization,https://www.wowhead.com/classic/spell=4452,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4453,2H Axe Specialization,https://www.wowhead.com/classic/spell=4453,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4454,2H Axe Specialization,https://www.wowhead.com/classic/spell=4454,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4455,2H Axe Specialization,https://www.wowhead.com/classic/spell=4455,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4456,2H Sword Specialization,https://www.wowhead.com/classic/spell=4456,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4457,2H Sword Specialization,https://www.wowhead.com/classic/spell=4457,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4458,2H Sword Specialization,https://www.wowhead.com/classic/spell=4458,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4459,2H Sword Specialization,https://www.wowhead.com/classic/spell=4459,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4460,2H Sword Specialization,https://www.wowhead.com/classic/spell=4460,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4461,2H Sword Specialization,https://www.wowhead.com/classic/spell=4461,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4462,2H Sword Specialization,https://www.wowhead.com/classic/spell=4462,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4463,2H Sword Specialization,https://www.wowhead.com/classic/spell=4463,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4464,2H Sword Specialization,https://www.wowhead.com/classic/spell=4464,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4465,2H Sword Specialization,https://www.wowhead.com/classic/spell=4465,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4466,2H Sword Specialization,https://www.wowhead.com/classic/spell=4466,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4467,2H Sword Specialization,https://www.wowhead.com/classic/spell=4467,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4468,2H Sword Specialization,https://www.wowhead.com/classic/spell=4468,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4469,2H Sword Specialization,https://www.wowhead.com/classic/spell=4469,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4470,2H Sword Specialization,https://www.wowhead.com/classic/spell=4470,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4471,2H Sword Specialization,https://www.wowhead.com/classic/spell=4471,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4472,2H Mace Specialization,https://www.wowhead.com/classic/spell=4472,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4473,2H Mace Specialization,https://www.wowhead.com/classic/spell=4473,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4474,2H Mace Specialization,https://www.wowhead.com/classic/spell=4474,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4475,2H Mace Specialization,https://www.wowhead.com/classic/spell=4475,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4476,2H Mace Specialization,https://www.wowhead.com/classic/spell=4476,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4477,2H Mace Specialization,https://www.wowhead.com/classic/spell=4477,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4478,2H Mace Specialization,https://www.wowhead.com/classic/spell=4478,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4479,2H Mace Specialization,https://www.wowhead.com/classic/spell=4479,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4480,2H Mace Specialization,https://www.wowhead.com/classic/spell=4480,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4481,2H Mace Specialization,https://www.wowhead.com/classic/spell=4481,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4482,2H Mace Specialization,https://www.wowhead.com/classic/spell=4482,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4483,2H Mace Specialization,https://www.wowhead.com/classic/spell=4483,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4484,2H Mace Specialization,https://www.wowhead.com/classic/spell=4484,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4485,2H Mace Specialization,https://www.wowhead.com/classic/spell=4485,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4486,2H Mace Specialization,https://www.wowhead.com/classic/spell=4486,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4487,2H Mace Specialization,https://www.wowhead.com/classic/spell=4487,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4810,(OLD) Magic Focus,https://www.wowhead.com/classic/spell=4810,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,4811,(Old) Magic Focus,https://www.wowhead.com/classic/spell=4811,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5102,Absorb Blow,https://www.wowhead.com/classic/spell=5102,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5143,Arcane Missiles,https://www.wowhead.com/classic/spell=5143,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5144,Arcane Missiles,https://www.wowhead.com/classic/spell=5144,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5145,Arcane Missiles,https://www.wowhead.com/classic/spell=5145,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5146,Arcane Missiles,https://www.wowhead.com/classic/spell=5146,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5147,Arcane Missiles,https://www.wowhead.com/classic/spell=5147,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5148,Arcane Missiles,https://www.wowhead.com/classic/spell=5148,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5340,2H Axe Specialization,https://www.wowhead.com/classic/spell=5340,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5341,2H Axe Specialization,https://www.wowhead.com/classic/spell=5341,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5342,2H Axe Specialization,https://www.wowhead.com/classic/spell=5342,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5343,2H Axe Specialization,https://www.wowhead.com/classic/spell=5343,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5344,2H Axe Specialization,https://www.wowhead.com/classic/spell=5344,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5345,2H Axe Specialization,https://www.wowhead.com/classic/spell=5345,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
classic,spell,5346,2H Axe Specialization,https://www.wowhead.com/classic/spell=5346,wowhead-listview,"{""listview_source"": ""g_listviews.spells"", ""page"": ""https://www.wowhead.com/classic/spells""}"
