expansion,type,id,name,url,source,meta
classic,item,1404,Tidal Charm,https://www.wowhead.com/classic/item=1404,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,1449,Minor Channeling Ring,https://www.wowhead.com/classic/item=1449,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,1482,Shadowfang,https://www.wowhead.com/classic/item=1482,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,1705,Lesser Moonstone,https://www.wowhead.com/classic/item=1705,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,1728,Teebu's Blazing Longsword,https://www.wowhead.com/classic/item=1728,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,1982,Nightblade,https://www.wowhead.com/classic/item=1982,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2000,Archeus,https://www.wowhead.com/classic/item=2000,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2041,Tunic of Westfall,https://www.wowhead.com/classic/item=2041,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2042,Staff of Westfall,https://www.wowhead.com/classic/item=2042,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2091,Magic Dust,https://www.wowhead.com/classic/item=2091,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2105,Thug Shirt,https://www.wowhead.com/classic/item=2105,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2164,Gut Ripper,https://www.wowhead.com/classic/item=2164,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2244,Krol Blade,https://www.wowhead.com/classic/item=2244,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2251,Gooey Spider Leg,https://www.wowhead.com/classic/item=2251,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2291,Kang the Decapitator,https://www.wowhead.com/classic/item=2291,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2318,Light Leather,https://www.wowhead.com/classic/item=2318,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2319,Medium Leather,https://www.wowhead.com/classic/item=2319,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2321,Fine Thread,https://www.wowhead.com/classic/item=2321,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2411,Black Stallion Bridle,https://www.wowhead.com/classic/item=2411,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2449,Earthroot,https://www.wowhead.com/classic/item=2449,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2450,Briarthorn,https://www.wowhead.com/classic/item=2450,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2452,Swiftthistle,https://www.wowhead.com/classic/item=2452,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2453,Bruiseweed,https://www.wowhead.com/classic/item=2453,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2459,Swiftness Potion,https://www.wowhead.com/classic/item=2459,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2555,Recipe: Swiftness Potion,https://www.wowhead.com/classic/item=2555,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2575,Red Linen Shirt,https://www.wowhead.com/classic/item=2575,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2589,Linen Cloth,https://www.wowhead.com/classic/item=2589,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2592,Wool Cloth,https://www.wowhead.com/classic/item=2592,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2596,Skin of Dwarven Stout,https://www.wowhead.com/classic/item=2596,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2598,Pattern: Red Linen Robe,https://www.wowhead.com/classic/item=2598,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2605,Green Dye,https://www.wowhead.com/classic/item=2605,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2665,Stormwind Seasoning Herbs,https://www.wowhead.com/classic/item=2665,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2674,Crawler Meat,https://www.wowhead.com/classic/item=2674,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2675,Crawler Claw,https://www.wowhead.com/classic/item=2675,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2677,Boar Ribs,https://www.wowhead.com/classic/item=2677,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2692,Hot Spices,https://www.wowhead.com/classic/item=2692,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2698,Recipe: Cooked Crab Claw,https://www.wowhead.com/classic/item=2698,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2756,Green Hills of Stranglethorn - Chapter I,https://www.wowhead.com/classic/item=2756,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2757,Green Hills of Stranglethorn - Chapter II,https://www.wowhead.com/classic/item=2757,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2758,Green Hills of Stranglethorn - Chapter III,https://www.wowhead.com/classic/item=2758,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2759,Green Hills of Stranglethorn - Chapter IV,https://www.wowhead.com/classic/item=2759,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2771,Tin Ore,https://www.wowhead.com/classic/item=2771,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2772,Iron Ore,https://www.wowhead.com/classic/item=2772,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2775,Silver Ore,https://www.wowhead.com/classic/item=2775,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2820,Nifty Stopwatch,https://www.wowhead.com/classic/item=2820,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2825,Bow of Searing Arrows,https://www.wowhead.com/classic/item=2825,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2835,Rough Stone,https://www.wowhead.com/classic/item=2835,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2836,Coarse Stone,https://www.wowhead.com/classic/item=2836,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2838,Heavy Stone,https://www.wowhead.com/classic/item=2838,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2841,Bronze Bar,https://www.wowhead.com/classic/item=2841,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2842,Silver Bar,https://www.wowhead.com/classic/item=2842,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2868,Patterned Bronze Bracers,https://www.wowhead.com/classic/item=2868,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2870,Shining Silver Breastplate,https://www.wowhead.com/classic/item=2870,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2894,Rhapsody Malt,https://www.wowhead.com/classic/item=2894,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2933,Seal of Wrynn,https://www.wowhead.com/classic/item=2933,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,2947,Small Throwing Knife,https://www.wowhead.com/classic/item=2947,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3173,Bear Meat,https://www.wowhead.com/classic/item=3173,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3174,Spider Ichor,https://www.wowhead.com/classic/item=3174,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3182,Spider's Silk,https://www.wowhead.com/classic/item=3182,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3340,Incendicite Ore,https://www.wowhead.com/classic/item=3340,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3342,Captain Sander's Shirt,https://www.wowhead.com/classic/item=3342,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3355,Wild Steelbloom,https://www.wowhead.com/classic/item=3355,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3356,Kingsblood,https://www.wowhead.com/classic/item=3356,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3357,Liferoot,https://www.wowhead.com/classic/item=3357,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3358,Khadgar's Whisker,https://www.wowhead.com/classic/item=3358,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3369,Grave Moss,https://www.wowhead.com/classic/item=3369,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3371,Empty Vial,https://www.wowhead.com/classic/item=3371,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3387,Limited Invulnerability Potion,https://www.wowhead.com/classic/item=3387,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3388,Strong Troll's Blood Potion,https://www.wowhead.com/classic/item=3388,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3389,Elixir of Defense,https://www.wowhead.com/classic/item=3389,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3395,Recipe: Limited Invulnerability Potion,https://www.wowhead.com/classic/item=3395,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3511,Cloak of the People's Militia,https://www.wowhead.com/classic/item=3511,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3531,Heavy Wool Bandage,https://www.wowhead.com/classic/item=3531,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3667,Tender Crocolisk Meat,https://www.wowhead.com/classic/item=3667,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3682,Recipe: Curiously Tasty Omelet,https://www.wowhead.com/classic/item=3682,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3685,Raptor Egg,https://www.wowhead.com/classic/item=3685,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3712,Turtle Meat,https://www.wowhead.com/classic/item=3712,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3713,Soothing Spices,https://www.wowhead.com/classic/item=3713,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3719,Hillman's Cloak,https://www.wowhead.com/classic/item=3719,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3731,Lion Meat,https://www.wowhead.com/classic/item=3731,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3748,Feline Mantle,https://www.wowhead.com/classic/item=3748,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3818,Fadeleaf,https://www.wowhead.com/classic/item=3818,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3820,Stranglekelp,https://www.wowhead.com/classic/item=3820,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3821,Goldthorn,https://www.wowhead.com/classic/item=3821,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3823,Lesser Invisibility Potion,https://www.wowhead.com/classic/item=3823,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3824,Shadow Oil,https://www.wowhead.com/classic/item=3824,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3825,Elixir of Fortitude,https://www.wowhead.com/classic/item=3825,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3829,Frost Oil,https://www.wowhead.com/classic/item=3829,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3853,Moonsteel Broadsword,https://www.wowhead.com/classic/item=3853,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3858,Mithril Ore,https://www.wowhead.com/classic/item=3858,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3859,Steel Bar,https://www.wowhead.com/classic/item=3859,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3860,Mithril Bar,https://www.wowhead.com/classic/item=3860,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3898,Library Scrip,https://www.wowhead.com/classic/item=3898,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,3901,Bloodscalp Tusk,https://www.wowhead.com/classic/item=3901,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4114,Darktide Cape,https://www.wowhead.com/classic/item=4114,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4197,Berylline Pads,https://www.wowhead.com/classic/item=4197,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4234,Heavy Leather,https://www.wowhead.com/classic/item=4234,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4245,Small Silk Pack,https://www.wowhead.com/classic/item=4245,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4249,Dark Leather Belt,https://www.wowhead.com/classic/item=4249,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4251,Hillman's Shoulders,https://www.wowhead.com/classic/item=4251,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4253,Toughened Leather Gloves,https://www.wowhead.com/classic/item=4253,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4278,Lesser Bloodstone Ore,https://www.wowhead.com/classic/item=4278,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4304,Thick Leather,https://www.wowhead.com/classic/item=4304,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4306,Silk Cloth,https://www.wowhead.com/classic/item=4306,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4320,Spidersilk Boots,https://www.wowhead.com/classic/item=4320,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4334,Formal White Shirt,https://www.wowhead.com/classic/item=4334,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4335,Rich Purple Silk Shirt,https://www.wowhead.com/classic/item=4335,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4338,Mageweave Cloth,https://www.wowhead.com/classic/item=4338,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4363,Copper Modulator,https://www.wowhead.com/classic/item=4363,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4366,Target Dummy,https://www.wowhead.com/classic/item=4366,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4368,Flying Tiger Goggles,https://www.wowhead.com/classic/item=4368,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4369,Deadly Blunderbuss,https://www.wowhead.com/classic/item=4369,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
classic,item,4371,Bronze Tube,https://www.wowhead.com/classic/item=4371,wowhead-listview,"{""listview_source"": ""g_listviews.itemsgallery"", ""page"": ""https://www.wowhead.com/classic/items""}"
