expansion,type,id,name,url,source,meta
classic,npc,521,Lupos,https://www.wowhead.com/classic/npc=521,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,522,Mor'Ladim,https://www.wowhead.com/classic/npc=522,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,531,Skeletal Fiend,https://www.wowhead.com/classic/npc=531,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,547,Great Goretusk,https://www.wowhead.com/classic/npc=547,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,550,Defias Messenger,https://www.wowhead.com/classic/npc=550,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,572,Leprithus,https://www.wowhead.com/classic/npc=572,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,573,Foe Reaper 4000,https://www.wowhead.com/classic/npc=573,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,574,Naraxis,https://www.wowhead.com/classic/npc=574,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,584,Kazon,https://www.wowhead.com/classic/npc=584,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,589,Defias Pillager,https://www.wowhead.com/classic/npc=589,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,628,Black Ravager,https://www.wowhead.com/classic/npc=628,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,639,Edwin VanCleef,https://www.wowhead.com/classic/npc=639,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,641,Goblin Woodcarver,https://www.wowhead.com/classic/npc=641,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,644,Rhahk'Zor,https://www.wowhead.com/classic/npc=644,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,645,Cookie,https://www.wowhead.com/classic/npc=645,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,646,Mr. Smite,https://www.wowhead.com/classic/npc=646,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,647,Captain Greenskin,https://www.wowhead.com/classic/npc=647,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,682,Stranglethorn Tiger,https://www.wowhead.com/classic/npc=682,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,684,Shadowmaw Panther,https://www.wowhead.com/classic/npc=684,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,687,Jungle Stalker,https://www.wowhead.com/classic/npc=687,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,690,Cold Eye Basilisk,https://www.wowhead.com/classic/npc=690,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,691,Lesser Water Elemental,https://www.wowhead.com/classic/npc=691,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,703,Lieutenant Fangore,https://www.wowhead.com/classic/npc=703,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,711,Ardo Dirtpaw,https://www.wowhead.com/classic/npc=711,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,715,Hemet Nesingwary,https://www.wowhead.com/classic/npc=715,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,728,Bhag'thera,https://www.wowhead.com/classic/npc=728,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,729,Sin'Dall,https://www.wowhead.com/classic/npc=729,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,730,Tethis,https://www.wowhead.com/classic/npc=730,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,731,King Bangalash,https://www.wowhead.com/classic/npc=731,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,734,Corporal Bluth,https://www.wowhead.com/classic/npc=734,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,736,Panther,https://www.wowhead.com/classic/npc=736,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,738,Private Thorsen,https://www.wowhead.com/classic/npc=738,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,740,Adolescent Whelp,https://www.wowhead.com/classic/npc=740,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,741,Dreaming Whelp,https://www.wowhead.com/classic/npc=741,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,768,Shadow Panther,https://www.wowhead.com/classic/npc=768,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,769,Deathstrike Tarantula,https://www.wowhead.com/classic/npc=769,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,820,Scout Riell,https://www.wowhead.com/classic/npc=820,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,832,Dust Devil,https://www.wowhead.com/classic/npc=832,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,833,Coyote Packleader,https://www.wowhead.com/classic/npc=833,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,840,Watcher Backus,https://www.wowhead.com/classic/npc=840,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,844,Antonio Perelli,https://www.wowhead.com/classic/npc=844,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,880,Erlan Drudgemoor,https://www.wowhead.com/classic/npc=880,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,881,Surena Caledon,https://www.wowhead.com/classic/npc=881,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,888,Watcher Dodds,https://www.wowhead.com/classic/npc=888,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,910,Defias Enchanter,https://www.wowhead.com/classic/npc=910,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,922,Silt Crawler,https://www.wowhead.com/classic/npc=922,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,928,Lord Grayson Shadowbreaker,https://www.wowhead.com/classic/npc=928,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,930,Black Widow Hatchling,https://www.wowhead.com/classic/npc=930,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,947,Rohh the Silent,https://www.wowhead.com/classic/npc=947,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,949,Carrion Recluse,https://www.wowhead.com/classic/npc=949,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,976,Kurzen War Tiger,https://www.wowhead.com/classic/npc=976,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1007,Mosshide Gnoll,https://www.wowhead.com/classic/npc=1007,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1008,Mosshide Mongrel,https://www.wowhead.com/classic/npc=1008,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1040,Fen Creeper,https://www.wowhead.com/classic/npc=1040,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1042,Red Whelp,https://www.wowhead.com/classic/npc=1042,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1044,Flamesnorting Whelp,https://www.wowhead.com/classic/npc=1044,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1060,Mogh the Undying,https://www.wowhead.com/classic/npc=1060,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1061,Gan'zulah,https://www.wowhead.com/classic/npc=1061,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1069,Crimson Whelp,https://www.wowhead.com/classic/npc=1069,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1074,Motley Garmason,https://www.wowhead.com/classic/npc=1074,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1108,Mistvale Gorilla,https://www.wowhead.com/classic/npc=1108,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1112,Leech Widow,https://www.wowhead.com/classic/npc=1112,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1130,Bjarn,https://www.wowhead.com/classic/npc=1130,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1132,Timber,https://www.wowhead.com/classic/npc=1132,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1148,Nerrist,https://www.wowhead.com/classic/npc=1148,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1160,Captain Halyndor,https://www.wowhead.com/classic/npc=1160,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1185,Wood Lurker,https://www.wowhead.com/classic/npc=1185,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1189,Black Bear Patriarch,https://www.wowhead.com/classic/npc=1189,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1192,Elder Mountain Boar,https://www.wowhead.com/classic/npc=1192,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1201,Snow Leopard,https://www.wowhead.com/classic/npc=1201,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1205,Grawmug,https://www.wowhead.com/classic/npc=1205,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1210,Chok'sul,https://www.wowhead.com/classic/npc=1210,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1216,Shore Crawler,https://www.wowhead.com/classic/npc=1216,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1225,Ol' Sooty,https://www.wowhead.com/classic/npc=1225,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1243,Hegnar Rumbleshot,https://www.wowhead.com/classic/npc=1243,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1258,Black Ravager Mastiff,https://www.wowhead.com/classic/npc=1258,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1259,Gobbler,https://www.wowhead.com/classic/npc=1259,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1261,Veron Amberstill,https://www.wowhead.com/classic/npc=1261,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1271,Old Icebeard,https://www.wowhead.com/classic/npc=1271,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1275,Kyra Boucher,https://www.wowhead.com/classic/npc=1275,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1284,Archbishop Benedictus,https://www.wowhead.com/classic/npc=1284,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1285,Thurman Mullby,https://www.wowhead.com/classic/npc=1285,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1286,Edna Mullby,https://www.wowhead.com/classic/npc=1286,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1292,Maris Granger,https://www.wowhead.com/classic/npc=1292,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1297,Lina Stover,https://www.wowhead.com/classic/npc=1297,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1298,Frederick Stover,https://www.wowhead.com/classic/npc=1298,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1302,Bernard Gump,https://www.wowhead.com/classic/npc=1302,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1303,Felicia Gump,https://www.wowhead.com/classic/npc=1303,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1307,Charys Yserian,https://www.wowhead.com/classic/npc=1307,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1312,Ardwyn Cailen,https://www.wowhead.com/classic/npc=1312,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1317,Lucan Cordell,https://www.wowhead.com/classic/npc=1317,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1321,Alyssa Griffith,https://www.wowhead.com/classic/npc=1321,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1340,Mountaineer Kadrell,https://www.wowhead.com/classic/npc=1340,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1346,Georgio Bolero,https://www.wowhead.com/classic/npc=1346,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1353,Sarltooth,https://www.wowhead.com/classic/npc=1353,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1356,Prospector Stormpike,https://www.wowhead.com/classic/npc=1356,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1364,Balgaras the Foul,https://www.wowhead.com/classic/npc=1364,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1386,Rogvar,https://www.wowhead.com/classic/npc=1386,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1388,Vagash,https://www.wowhead.com/classic/npc=1388,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1440,Milton Sheaf,https://www.wowhead.com/classic/npc=1440,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1448,Neal Allen,https://www.wowhead.com/classic/npc=1448,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1460,Unger Statforth,https://www.wowhead.com/classic/npc=1460,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1465,Drac Roughcut,https://www.wowhead.com/classic/npc=1465,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1492,Gorlash,https://www.wowhead.com/classic/npc=1492,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1493,Mok'rash,https://www.wowhead.com/classic/npc=1493,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1494,Negolash,https://www.wowhead.com/classic/npc=1494,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1514,Mokk the Savage,https://www.wowhead.com/classic/npc=1514,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1557,Elder Mistvale Gorilla,https://www.wowhead.com/classic/npc=1557,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1559,King Mukla,https://www.wowhead.com/classic/npc=1559,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1646,Baros Alexston,https://www.wowhead.com/classic/npc=1646,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
classic,npc,1663,Dextren Ward,https://www.wowhead.com/classic/npc=1663,wowhead-listview,"{""listview_source"": ""g_listviews.npcs"", ""page"": ""https://www.wowhead.com/classic/npcs""}"
