expansion,type,id,name,url,source,meta
classic,quest,121,Messenger to Stormwind,https://www.wowhead.com/classic/quest=121/messenger-to-stormwind,wowhead-id-scan,{}
classic,quest,122,Underbelly Scales,https://www.wowhead.com/classic/quest=122/underbelly-scales,wowhead-id-scan,{}
classic,quest,123,The Collector,https://www.wowhead.com/classic/quest=123/the-collector,wowhead-id-scan,{}
classic,quest,124,A Baying of Gnolls,https://www.wowhead.com/classic/quest=124/a-baying-of-gnolls,wowhead-id-scan,{}
classic,quest,125,The Lost Tools,https://www.wowhead.com/classic/quest=125/the-lost-tools,wowhead-id-scan,{}
classic,quest,126,Howling in the Hills,https://www.wowhead.com/classic/quest=126/howling-in-the-hills,wowhead-id-scan,{}
classic,quest,127,Selling Fish,https://www.wowhead.com/classic/quest=127/selling-fish,wowhead-id-scan,{}
classic,quest,128,Blackrock Bounty,https://www.wowhead.com/classic/quest=128/blackrock-bounty,wowhead-id-scan,{}
classic,quest,129,A Free Lunch,https://www.wowhead.com/classic/quest=129/a-free-lunch,wowhead-id-scan,{}
classic,quest,130,Visit the Herbalist,https://www.wowhead.com/classic/quest=130/visit-the-herbalist,wowhead-id-scan,{}
classic,quest,131,Delivering Daffodils,https://www.wowhead.com/classic/quest=131/delivering-daffodils,wowhead-id-scan,{}
classic,quest,132,The Defias Brotherhood,https://www.wowhead.com/classic/quest=132/the-defias-brotherhood,wowhead-id-scan,{}
classic,quest,133,Ghoulish Effigy,https://www.wowhead.com/classic/quest=133/ghoulish-effigy,wowhead-id-scan,{}
classic,quest,134,Ogre Thieves,https://www.wowhead.com/classic/quest=134/ogre-thieves,wowhead-id-scan,{}
classic,quest,135,The Defias Brotherhood,https://www.wowhead.com/classic/quest=135/the-defias-brotherhood,wowhead-id-scan,{}
classic,quest,136,Captain Sander's Hidden Treasure,https://www.wowhead.com/classic/quest=136/captain-sanders-hidden-treasure,wowhead-id-scan,{}
classic,quest,137,<NYI> <TXT> Stormwind Commendation,https://www.wowhead.com/classic/quest=137/nyi-txt-stormwind-commendation,wowhead-id-scan,{}
classic,quest,138,Captain Sander's Hidden Treasure,https://www.wowhead.com/classic/quest=138/captain-sanders-hidden-treasure,wowhead-id-scan,{}
classic,quest,139,Captain Sander's Hidden Treasure,https://www.wowhead.com/classic/quest=139/captain-sanders-hidden-treasure,wowhead-id-scan,{}
classic,quest,140,Captain Sander's Hidden Treasure,https://www.wowhead.com/classic/quest=140/captain-sanders-hidden-treasure,wowhead-id-scan,{}
classic,quest,141,The Defias Brotherhood,https://www.wowhead.com/classic/quest=141/the-defias-brotherhood,wowhead-id-scan,{}
classic,quest,142,The Defias Brotherhood,https://www.wowhead.com/classic/quest=142/the-defias-brotherhood,wowhead-id-scan,{}
classic,quest,143,Messenger to Westfall,https://www.wowhead.com/classic/quest=143/messenger-to-westfall,wowhead-id-scan,{}
classic,quest,144,Messenger to Westfall,https://www.wowhead.com/classic/quest=144/messenger-to-westfall,wowhead-id-scan,{}
classic,quest,145,Messenger to Darkshire,https://www.wowhead.com/classic/quest=145/messenger-to-darkshire,wowhead-id-scan,{}
classic,quest,146,Messenger to Darkshire,https://www.wowhead.com/classic/quest=146/messenger-to-darkshire,wowhead-id-scan,{}
classic,quest,147,Manhunt,https://www.wowhead.com/classic/quest=147/manhunt,wowhead-id-scan,{}
classic,quest,148,Supplies from Darkshire,https://www.wowhead.com/classic/quest=148/supplies-from-darkshire,wowhead-id-scan,{}
classic,quest,149,Ghost Hair Thread,https://www.wowhead.com/classic/quest=149/ghost-hair-thread,wowhead-id-scan,{}
classic,quest,150,Murloc Poachers,https://www.wowhead.com/classic/quest=150/murloc-poachers,wowhead-id-scan,{}
classic,quest,151,Poor Old Blanchy,https://www.wowhead.com/classic/quest=151/poor-old-blanchy,wowhead-id-scan,{}
classic,quest,152,The Coast Isn't Clear,https://www.wowhead.com/classic/quest=152/the-coast-isnt-clear,wowhead-id-scan,{}
classic,quest,153,Red Leather Bandanas,https://www.wowhead.com/classic/quest=153/red-leather-bandanas,wowhead-id-scan,{}
classic,quest,154,Return the Comb,https://www.wowhead.com/classic/quest=154/return-the-comb,wowhead-id-scan,{}
classic,quest,155,The Defias Brotherhood,https://www.wowhead.com/classic/quest=155/the-defias-brotherhood,wowhead-id-scan,{}
classic,quest,156,Gather Rot Blossoms,https://www.wowhead.com/classic/quest=156/gather-rot-blossoms,wowhead-id-scan,{}
classic,quest,166,The Defias Brotherhood,https://www.wowhead.com/classic/quest=166,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,167,Oh Brother. . .,https://www.wowhead.com/classic/quest=167,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,168,Collecting Memories,https://www.wowhead.com/classic/quest=168,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,173,Worgen in the Woods,https://www.wowhead.com/classic/quest=173,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,174,Look To The Stars,https://www.wowhead.com/classic/quest=174,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,176,"Wanted: ""Hogger""",https://www.wowhead.com/classic/quest=176,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,177,Look To The Stars,https://www.wowhead.com/classic/quest=177,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,178,Theocritus' Retrieval,https://www.wowhead.com/classic/quest=178,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,181,Look To The Stars,https://www.wowhead.com/classic/quest=181,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,184,Furlbrow's Deed,https://www.wowhead.com/classic/quest=184,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,189,Bloodscalp Ears,https://www.wowhead.com/classic/quest=189,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,193,Panther Mastery,https://www.wowhead.com/classic/quest=193,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,197,Raptor Mastery,https://www.wowhead.com/classic/quest=197,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,206,Mai'Zoth,https://www.wowhead.com/classic/quest=206,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,207,Kurzen's Mystery,https://www.wowhead.com/classic/quest=207,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,208,Big Game Hunter,https://www.wowhead.com/classic/quest=208,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,209,Skullsplitter Tusks,https://www.wowhead.com/classic/quest=209,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,211,"Alas, Andorhal",https://www.wowhead.com/classic/quest=211,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,214,Red Silk Bandanas,https://www.wowhead.com/classic/quest=214,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,215,Jungle Secrets,https://www.wowhead.com/classic/quest=215,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,217,In Defense of the King's Lands,https://www.wowhead.com/classic/quest=217,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,223,Worgen in the Woods,https://www.wowhead.com/classic/quest=223,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,225,The Weathered Grave,https://www.wowhead.com/classic/quest=225,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,228,Mor'Ladim,https://www.wowhead.com/classic/quest=228,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,231,A Daughter's Love,https://www.wowhead.com/classic/quest=231,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,248,Looking Further,https://www.wowhead.com/classic/quest=248,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,249,Morganth,https://www.wowhead.com/classic/quest=249,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,250,A Dark Threat Looms,https://www.wowhead.com/classic/quest=250,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,253,Bride of the Embalmer,https://www.wowhead.com/classic/quest=253,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,258,A Hunter's Challenge,https://www.wowhead.com/classic/quest=258,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,261,Down the Scarlet Path,https://www.wowhead.com/classic/quest=261,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,263,In Defense of the King's Lands,https://www.wowhead.com/classic/quest=263,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,264,Until Death Do Us Part,https://www.wowhead.com/classic/quest=264,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,269,Seeking Wisdom,https://www.wowhead.com/classic/quest=269,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,271,Vyrin's Revenge,https://www.wowhead.com/classic/quest=271,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,272,Trial of the Sea Lion,https://www.wowhead.com/classic/quest=272,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,275,Blisters on The Land,https://www.wowhead.com/classic/quest=275,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,278,A Dark Threat Looms,https://www.wowhead.com/classic/quest=278,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,280,A Dark Threat Looms,https://www.wowhead.com/classic/quest=280,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,283,A Dark Threat Looms,https://www.wowhead.com/classic/quest=283,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,287,Frostmane Hold,https://www.wowhead.com/classic/quest=287,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,289,The Cursed Crew,https://www.wowhead.com/classic/quest=289,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,290,Lifting the Curse,https://www.wowhead.com/classic/quest=290,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,296,Ormer's Revenge,https://www.wowhead.com/classic/quest=296,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,299,Uncovering the Past,https://www.wowhead.com/classic/quest=299,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,303,The Dark Iron War,https://www.wowhead.com/classic/quest=303,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,304,A Grim Task,https://www.wowhead.com/classic/quest=304,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,312,Tundra MacGrann's Stolen Stash,https://www.wowhead.com/classic/quest=312,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,314,Protecting the Herd,https://www.wowhead.com/classic/quest=314,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,323,Proving Your Worth,https://www.wowhead.com/classic/quest=323,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,325,Armed and Ready,https://www.wowhead.com/classic/quest=325,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,328,The Hidden Key,https://www.wowhead.com/classic/quest=328,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
classic,quest,335,A Noble Brew,https://www.wowhead.com/classic/quest=335,wowhead-listview,"{""listview_source"": ""g_listviews.quests"", ""page"": ""https://www.wowhead.com/classic/quests""}"
